reading.no,date.time,temp.C,Intensity.lum.per.sqft
1,7/15/2025 8:00,25.61,0
2,7/15/2025 8:15,25.708,0
3,7/15/2025 8:30,25.513,0
4,7/15/2025 8:45,25.708,0
5,7/15/2025 9:00,25.416,0
6,7/15/2025 9:15,25.61,0
7,7/15/2025 9:30,26.195,0
8,7/15/2025 9:45,27.173,0
9,7/15/2025 10:00,27.961,0
10,7/15/2025 10:15,28.06,0
11,7/15/2025 10:30,29.452,124
12,7/15/2025 10:45,19.092,1
13,7/15/2025 11:00,16.141,576
14,7/15/2025 11:15,14.804,960
15,7/15/2025 11:30,15.664,1024
16,7/15/2025 11:45,14.804,608
17,7/15/2025 12:00,14.996,1024
18,7/15/2025 12:15,14.9,608
19,7/15/2025 12:30,14.421,416
20,7/15/2025 12:45,14.134,512
21,7/15/2025 13:00,13.846,576
22,7/15/2025 13:15,13.461,448
23,7/15/2025 13:30,13.365,480
24,7/15/2025 13:45,12.883,496
25,7/15/2025 14:00,12.594,400
26,7/15/2025 14:15,12.594,432
27,7/15/2025 14:30,12.594,480
28,7/15/2025 14:45,12.594,448
29,7/15/2025 15:00,12.594,384
30,7/15/2025 15:15,12.594,368
31,7/15/2025 15:30,12.594,336
32,7/15/2025 15:45,12.594,288
33,7/15/2025 16:00,12.594,272
34,7/15/2025 16:15,12.594,256
35,7/15/2025 16:30,12.594,200
36,7/15/2025 16:45,12.69,176
37,7/15/2025 17:00,12.69,168
38,7/15/2025 17:15,12.69,144
39,7/15/2025 17:30,12.787,116
40,7/15/2025 17:45,12.787,128
41,7/15/2025 18:00,12.883,117
42,7/15/2025 18:15,12.98,118
43,7/15/2025 18:30,12.883,98
44,7/15/2025 18:45,12.98,75
45,7/15/2025 19:00,12.883,55
46,7/15/2025 19:15,12.98,52
47,7/15/2025 19:30,12.98,36
48,7/15/2025 19:45,12.98,23
49,7/15/2025 20:00,13.076,12
50,7/15/2025 20:15,13.173,4
51,7/15/2025 20:30,13.173,0
52,7/15/2025 20:45,13.173,0
53,7/15/2025 21:00,13.173,0
54,7/15/2025 21:15,13.173,0
55,7/15/2025 21:30,13.173,0
56,7/15/2025 21:45,13.269,0
57,7/15/2025 22:00,13.269,0
58,7/15/2025 22:15,13.365,0
59,7/15/2025 22:30,13.365,0
60,7/15/2025 22:45,13.461,0
61,7/15/2025 23:00,13.461,0
62,7/15/2025 23:15,13.365,0
63,7/15/2025 23:30,13.75,0
64,7/15/2025 23:45,14.23,0
65,7/16/2025 0:00,14.134,0
66,7/16/2025 0:15,14.134,0
67,7/16/2025 0:30,14.038,0
68,7/16/2025 0:45,13.942,0
69,7/16/2025 1:00,13.75,0
70,7/16/2025 1:15,13.461,0
71,7/16/2025 1:30,12.98,0
72,7/16/2025 1:45,12.497,0
73,7/16/2025 2:00,12.207,0
74,7/16/2025 2:15,11.916,0
75,7/16/2025 2:30,11.625,0
76,7/16/2025 2:45,11.431,0
77,7/16/2025 3:00,11.334,0
78,7/16/2025 3:15,11.334,0
79,7/16/2025 3:30,11.236,0
80,7/16/2025 3:45,11.236,0
81,7/16/2025 4:00,11.236,0
82,7/16/2025 4:15,11.236,0
83,7/16/2025 4:30,11.236,0
84,7/16/2025 4:45,11.236,0
85,7/16/2025 5:00,11.236,0
86,7/16/2025 5:15,11.236,0
87,7/16/2025 5:30,11.334,4
88,7/16/2025 5:45,11.334,12
89,7/16/2025 6:00,11.431,19
90,7/16/2025 6:15,11.528,29
91,7/16/2025 6:30,11.722,51
92,7/16/2025 6:45,11.916,75
93,7/16/2025 7:00,12.013,107
94,7/16/2025 7:15,12.11,160
95,7/16/2025 7:30,12.11,192
96,7/16/2025 7:45,12.304,256
97,7/16/2025 8:00,12.304,304
98,7/16/2025 8:15,12.304,400
99,7/16/2025 8:30,12.304,416
100,7/16/2025 8:45,12.401,576
101,7/16/2025 9:00,12.401,608
102,7/16/2025 9:15,12.401,800
103,7/16/2025 9:30,12.304,800
104,7/16/2025 9:45,12.401,992
105,7/16/2025 10:00,12.401,1152
106,7/16/2025 10:15,12.401,896
107,7/16/2025 10:30,12.497,704
108,7/16/2025 10:45,12.497,864
109,7/16/2025 11:00,12.594,960
110,7/16/2025 11:15,12.497,896
111,7/16/2025 11:30,12.594,896
112,7/16/2025 11:45,12.69,672
113,7/16/2025 12:00,12.883,896
114,7/16/2025 12:15,12.98,960
115,7/16/2025 12:30,13.173,864
116,7/16/2025 12:45,13.269,768
117,7/16/2025 13:00,13.558,768
118,7/16/2025 13:15,13.461,576
119,7/16/2025 13:30,13.365,512
120,7/16/2025 13:45,13.269,480
121,7/16/2025 14:00,13.173,512
122,7/16/2025 14:15,13.076,416
123,7/16/2025 14:30,13.076,512
124,7/16/2025 14:45,13.076,464
125,7/16/2025 15:00,13.076,480
126,7/16/2025 15:15,12.98,352
127,7/16/2025 15:30,12.98,192
128,7/16/2025 15:45,12.787,336
129,7/16/2025 16:00,12.787,272
130,7/16/2025 16:15,12.69,272
131,7/16/2025 16:30,12.69,240
132,7/16/2025 16:45,12.594,200
133,7/16/2025 17:00,12.594,168
134,7/16/2025 17:15,12.594,168
